underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,implied_underlying_price_1545,active_underlying_price_1545,implied_volatility_1545,delta_1545,gamma_1545,theta_1545,vega_1545,rho_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code
^VIX,2016-06-01,VIX,2016-06-08,16.000,C,0.5000,0.5000,0.2500,0.2500,5127,1,0.2000,6074,0.3000,14.2400,14.2400,14.5743,14.2400,0.9172,0.2463,0.1736,-0.0425,0.0062,0.0617,1,0.2000,100,0.2500,14.2000,14.2000,0.2509,6782,
^VIX,2016-06-01,VIX,2016-06-08,16.000,P,1.4000,1.6000,1.4000,1.4000,2515,480,1.5500,1325,1.8000,14.2400,14.2400,14.5743,14.2400,0.9173,-0.7537,0.1736,-0.0424,0.0062,-0.2337,480,1.5000,3070,1.7500,14.2000,14.2000,1.5976,5988,
^VIX,2016-06-01,VIX,2016-06-08,17.000,C,0.2500,0.2500,0.1800,0.1800,109,6292,0.0500,7008,0.2000,14.2400,14.2400,14.5743,14.2400,0.9720,0.1358,0.1133,-0.0312,0.0043,0.0342,8080,0.0500,5334,0.2000,14.2000,14.2000,0.2087,1195,
^VIX,2016-06-01,VIX,2016-06-08,17.000,P,0.0000,0.0000,0.0000,0.0000,0,2869,2.4000,1173,2.7500,14.2400,14.2400,14.5743,14.2400,1.0280,-0.8489,0.1151,-0.0353,0.0046,-0.2760,3664,2.3500,2069,2.6500,14.2000,14.2000,0.0000,238,
^VIX,2016-06-01,VIX,2016-06-08,18.000,C,0.1500,0.1500,0.1500,0.1500,5,299,0.0500,8270,0.1500,14.2400,14.2400,14.5743,14.2400,1.1410,0.0996,0.0774,-0.0293,0.0035,0.0250,225,0.0500,6857,0.1500,14.2000,14.2000,0.1500,1156,
^VIX,2016-06-01,VIX,2016-06-08,18.000,P,3.0000,3.0000,3.0000,3.0000,3,4720,3.3000,556,3.7000,14.2400,14.2400,14.5743,14.2400,1.0645,-0.9172,0.0723,-0.0237,0.0030,-0.3115,2487,3.3000,1980,3.6000,14.2000,14.2000,3.0000,604,
^VIX,2016-06-01,VIX,2016-06-08,19.000,C,0.1500,0.1500,0.0500,0.0500,211,0,0.0000,6285,0.1000,14.2400,14.2400,14.5743,14.2400,1.1600,0.0544,0.0480,-0.0188,0.0022,0.0137,100,0.0500,5318,0.1000,14.2000,14.2000,0.0974,836,
^VIX,2016-06-01,VIX,2016-06-08,19.000,P,0.0000,0.0000,0.0000,0.0000,0,4161,4.3000,1349,4.7000,14.2400,14.2400,14.5743,14.2400,1.2626,-0.9278,0.0550,-0.0254,0.0027,-0.3328,6720,4.2000,3364,4.6000,14.2000,14.2000,0.0000,5,
^VIX,2016-06-01,VIX,2016-06-08,20.000,C,0.1000,0.1000,0.0500,0.0500,445,0,0.0000,272,0.0500,14.2400,14.2400,14.5743,14.2400,1.1805,0.0292,0.0285,-0.0115,0.0013,0.0074,0,0.0000,10,0.0500,14.2000,14.2000,0.0511,842,
^VIX,2016-06-01,VIX,2016-06-08,20.000,P,0.0000,0.0000,0.0000,0.0000,0,2375,5.3000,5397,5.8000,14.2400,14.2400,14.5743,14.2400,1.6169,-0.9083,0.0514,-0.0390,0.0033,-0.3469,5391,5.2000,3158,5.6000,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,21.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,351,0.0500,14.2400,14.2400,14.5743,14.2400,1.3275,0.0265,0.0234,-0.0120,0.0012,0.0067,0,0.0000,384,0.0500,14.2000,14.2000,0.0000,605,
^VIX,2016-06-01,VIX,2016-06-08,21.000,P,0.0000,0.0000,0.0000,0.0000,0,1631,6.3000,5418,6.8000,14.2400,14.2400,14.5743,14.2400,1.7954,-0.9154,0.0436,-0.0407,0.0031,-0.3673,4883,6.2000,3744,6.6000,14.2000,14.2000,0.0000,251,
^VIX,2016-06-01,VIX,2016-06-08,22.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,3055,0.0500,14.2400,14.2400,14.5743,14.2400,1.4645,0.0245,0.0198,-0.0123,0.0011,0.0061,0,0.0000,2839,0.0500,14.2000,14.2000,0.0000,242,
^VIX,2016-06-01,VIX,2016-06-08,22.000,P,0.0000,0.0000,0.0000,0.0000,0,1058,7.3000,5538,7.8000,14.2400,14.2400,14.5743,14.2400,1.9615,-0.9209,0.0379,-0.0423,0.0029,-0.3872,3963,7.2000,4311,7.6000,14.2000,14.2000,0.0000,200,
^VIX,2016-06-01,VIX,2016-06-08,23.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,5610,0.0500,14.2400,14.2400,14.5743,14.2400,1.5925,0.0228,0.0171,-0.0126,0.0011,0.0057,0,0.0000,5151,0.0500,14.2000,14.2000,0.0000,2980,
^VIX,2016-06-01,VIX,2016-06-08,23.000,P,0.0000,0.0000,0.0000,0.0000,0,5700,8.2000,2363,8.7000,14.2400,14.2400,14.5743,14.2400,1.5964,-0.9769,0.0173,-0.0126,0.0011,-0.4189,3213,8.2000,4865,8.6000,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,24.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,5369,0.0500,14.2400,14.2400,14.5743,14.2400,1.7146,0.0215,0.0151,-0.0130,0.0010,0.0053,0,0.0000,5123,0.0500,14.2000,14.2000,0.0000,8436,
^VIX,2016-06-01,VIX,2016-06-08,24.000,P,0.0000,0.0000,0.0000,0.0000,0,5790,9.2000,2903,9.7000,14.2400,14.2400,14.5743,14.2400,1.7192,-0.9782,0.0153,-0.0130,0.0010,-0.4377,2701,9.2000,5388,9.6000,14.2000,14.2000,0.0000,200,
^VIX,2016-06-01,VIX,2016-06-08,25.000,C,0.0300,0.0300,0.0300,0.0300,1,0,0.0000,5594,0.0500,14.2400,14.2400,14.5743,14.2400,1.8289,0.0203,0.0136,-0.0132,0.0010,0.0050,0,0.0000,5391,0.0500,14.2000,14.2000,0.0300,851,
^VIX,2016-06-01,VIX,2016-06-08,25.000,P,0.0000,0.0000,0.0000,0.0000,0,5342,10.2000,3245,10.7000,14.2400,14.2400,14.5743,14.2400,1.8342,-0.9793,0.0137,-0.0132,0.0010,-0.4565,2175,10.2000,5680,10.6000,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,26.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,5672,0.0500,14.2400,14.2400,14.5743,14.2400,1.9385,0.0194,0.0123,-0.0135,0.0009,0.0048,0,0.0000,5571,0.0500,14.2000,14.2000,0.0000,750,
^VIX,2016-06-01,VIX,2016-06-08,26.000,P,0.0000,0.0000,0.0000,0.0000,0,4392,11.2000,2907,11.7000,14.2400,14.2400,14.5743,14.2400,1.9438,-0.9803,0.0124,-0.0135,0.0009,-0.4752,1852,11.2000,5680,11.6000,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,27.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,5779,0.0500,14.2400,14.2400,14.5743,14.2400,2.0407,0.0185,0.0112,-0.0136,0.0009,0.0045,0,0.0000,5570,0.0500,14.2000,14.2000,0.0000,3005,
^VIX,2016-06-01,VIX,2016-06-08,27.000,P,0.0000,0.0000,0.0000,0.0000,0,4212,12.2000,3112,12.7000,14.2400,14.2400,14.5743,14.2400,2.0477,-0.9811,0.0114,-0.0137,0.0009,-0.4939,5574,12.1000,5770,12.6000,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,28.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,5779,0.0500,14.2400,14.2400,14.5743,14.2400,2.1400,0.0179,0.0104,-0.0138,0.0009,0.0043,0,0.0000,5570,0.0500,14.2000,14.2000,0.0000,250,
^VIX,2016-06-01,VIX,2016-06-08,28.000,P,0.0000,0.0000,0.0000,0.0000,0,4152,13.2000,3208,13.7000,14.2400,14.2400,14.5743,14.2400,2.1476,-0.9818,0.0105,-0.0139,0.0009,-0.5125,4927,13.1000,5170,13.6000,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,29.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,5889,0.0500,14.2400,14.2400,14.5743,14.2400,2.2343,0.0172,0.0096,-0.0140,0.0008,0.0042,0,0.0000,5758,0.0500,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,29.000,P,0.0000,0.0000,0.0000,0.0000,0,4250,14.2000,3271,14.7000,14.2400,14.2400,14.5743,14.2400,2.2428,-0.9824,0.0098,-0.0141,0.0009,-0.5312,4935,14.1000,5170,14.6000,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,30.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,5983,0.0500,14.2400,14.2400,14.5743,14.2400,2.3248,0.0167,0.0090,-0.0142,0.0008,0.0040,0,0.0000,5746,0.0500,14.2000,14.2000,0.0000,335,
^VIX,2016-06-01,VIX,2016-06-08,30.000,P,0.0000,0.0000,0.0000,0.0000,0,4299,15.2000,3175,15.7000,14.2400,14.2400,14.5743,14.2400,2.3341,-0.9829,0.0092,-0.0143,0.0008,-0.5498,4899,15.1000,5110,15.6000,14.2000,14.2000,0.0000,6,
^VIX,2016-06-01,VIX,2016-06-08,32.500,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,6073,0.0500,14.2400,14.2400,14.5743,14.2400,2.5350,0.0156,0.0078,-0.0146,0.0008,0.0037,0,0.0000,6036,0.0500,14.2000,14.2000,0.0000,100,
^VIX,2016-06-01,VIX,2016-06-08,32.500,P,0.0000,0.0000,0.0000,0.0000,0,4839,17.7000,3077,18.2000,14.2400,14.2400,14.5743,14.2400,2.5466,-0.9840,0.0079,-0.0147,0.0008,-0.5962,2069,17.7000,5010,18.1000,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,35.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,6484,0.0500,14.2400,14.2400,14.5743,14.2400,2.7258,0.0146,0.0069,-0.0148,0.0007,0.0035,0,0.0000,6239,0.0500,14.2000,14.2000,0.0000,215,
^VIX,2016-06-01,VIX,2016-06-08,35.000,P,0.0000,0.0000,0.0000,0.0000,0,5005,20.2000,3016,20.7000,14.2400,14.2400,14.5743,14.2400,2.7407,-0.9848,0.0070,-0.0151,0.0008,-0.6426,2510,20.2000,5010,20.6000,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,37.500,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,6631,0.0500,14.2400,14.2400,14.5743,14.2400,2.9030,0.0140,0.0062,-0.0152,0.0007,0.0033,0,0.0000,6500,0.0500,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,37.500,P,0.0000,0.0000,0.0000,0.0000,0,5010,22.7000,3040,23.2000,14.2400,14.2400,14.5743,14.2400,2.9197,-0.9855,0.0064,-0.0155,0.0007,-0.6890,2827,22.7000,5007,23.1000,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,40.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,6791,0.0500,14.2400,14.2400,14.5743,14.2400,3.0654,0.0134,0.0056,-0.0154,0.0007,0.0031,0,0.0000,6688,0.0500,14.2000,14.2000,0.0000,375,
^VIX,2016-06-01,VIX,2016-06-08,40.000,P,0.0000,0.0000,0.0000,0.0000,0,5110,25.2000,3176,25.7000,14.2400,14.2400,14.5743,14.2400,3.0825,-0.9861,0.0058,-0.0157,0.0007,-0.7353,3147,25.2000,5100,25.6000,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,42.500,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,9317,0.0500,14.2400,14.2400,14.5743,14.2400,3.2158,0.0129,0.0052,-0.0157,0.0007,0.0030,0,0.0000,9291,0.0500,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,42.500,P,0.0000,0.0000,0.0000,0.0000,0,5110,27.7000,4976,28.2000,14.2400,14.2400,14.5743,14.2400,3.2368,-0.9866,0.0054,-0.0161,0.0007,-0.7816,5110,27.7000,5077,28.1000,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,45.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,9337,0.0500,14.2400,14.2400,14.5743,14.2400,3.3555,0.0124,0.0048,-0.0158,0.0006,0.0029,0,0.0000,9312,0.0500,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,45.000,P,0.0000,0.0000,0.0000,0.0000,0,5110,30.2000,4987,30.7000,14.2400,14.2400,14.5743,14.2400,3.3800,-0.9870,0.0050,-0.0163,0.0007,-0.8278,5110,30.2000,5087,30.6000,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,47.500,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,9355,0.0500,14.2400,14.2400,14.5743,14.2400,3.4895,0.0121,0.0045,-0.0161,0.0006,0.0028,0,0.0000,9323,0.0500,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,47.500,P,0.0000,0.0000,0.0000,0.0000,0,5110,32.7000,5003,33.2000,14.2400,14.2400,14.5743,14.2400,3.5141,-0.9873,0.0047,-0.0166,0.0006,-0.8741,5010,32.7000,5098,33.1000,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,50.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,9275,0.0500,14.2400,14.2400,14.5743,14.2400,3.6110,0.0117,0.0043,-0.0162,0.0006,0.0027,0,0.0000,9340,0.0500,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,50.000,P,0.0000,0.0000,0.0000,0.0000,0,5110,35.2000,5007,35.7000,14.2400,14.2400,14.5743,14.2400,3.6417,-0.9876,0.0045,-0.0169,0.0006,-0.9203,5010,35.2000,5107,35.6000,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,55.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,9367,0.0500,14.2400,14.2400,14.5743,14.2400,3.8400,0.0112,0.0039,-0.0166,0.0006,0.0025,0,0.0000,9342,0.0500,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,55.000,P,0.0000,0.0000,0.0000,0.0000,0,5110,40.2000,5019,40.7000,14.2400,14.2400,14.5743,14.2400,3.8737,-0.9881,0.0040,-0.0173,0.0006,-1.0128,5010,40.2000,5109,40.6000,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,60.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,9369,0.0500,14.2400,14.2400,14.5743,14.2400,4.0460,0.0108,0.0035,-0.0169,0.0006,0.0024,0,0.0000,9344,0.0500,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,60.000,P,0.0000,0.0000,0.0000,0.0000,0,5109,45.2000,5020,45.7000,14.2400,14.2400,14.5743,14.2400,4.0838,-0.9885,0.0037,-0.0177,0.0006,-1.1052,5009,45.2000,5110,45.6000,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,65.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,9365,0.0500,14.2400,14.2400,14.5743,14.2400,4.2313,0.0104,0.0033,-0.0171,0.0005,0.0023,0,0.0000,9250,0.0500,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,65.000,P,0.0000,0.0000,0.0000,0.0000,0,5109,50.2000,5020,50.7000,14.2400,14.2400,14.5743,14.2400,4.2760,-0.9888,0.0035,-0.0180,0.0006,-1.1976,5009,50.2000,5110,50.6000,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,70.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,9365,0.0500,14.2400,14.2400,14.5743,14.2400,4.4020,0.0101,0.0031,-0.0173,0.0005,0.0022,0,0.0000,9250,0.0500,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,70.000,P,0.0000,0.0000,0.0000,0.0000,0,5109,55.2000,5020,55.7000,14.2400,14.2400,14.5743,14.2400,4.4522,-0.9890,0.0033,-0.0184,0.0006,-1.2900,5009,55.2000,5110,55.6000,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-15,10.000,C,5.8000,5.8000,5.8000,5.8000,5,8291,5.1000,961,5.3000,14.2400,14.2400,15.2235,14.2400,0.0200,1.0000,0.0000,-0.0001,0.0000,0.3764,4660,5.2000,6420,5.4000,14.2000,14.2000,5.8000,5067,
^VIX,2016-06-01,VIX,2016-06-15,10.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,15539,0.0500,14.2400,14.2400,15.2235,14.2400,1.1063,-0.0194,0.0145,-0.0056,0.0014,-0.0121,0,0.0000,13618,0.0500,14.2000,14.2000,0.0000,735,
^VIX,2016-06-01,VIX,2016-06-15,10.500,C,0.0000,0.0000,0.0000,0.0000,0,7924,4.6000,329,4.8000,14.2400,14.2400,15.2235,14.2400,0.0200,1.0000,0.0000,-0.0001,0.0000,0.3952,4516,4.7000,6406,4.9000,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-15,10.500,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,13997,0.0500,14.2400,14.2400,15.2235,14.2400,0.9937,-0.0215,0.0175,-0.0055,0.0015,-0.0133,0,0.0000,11608,0.0500,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-15,11.000,C,0.0000,0.0000,0.0000,0.0000,0,9612,4.1000,1749,4.3000,14.2400,14.2400,15.2235,14.2400,0.0200,1.0000,0.0000,-0.0001,0.0000,0.4140,4297,4.2000,6477,4.4000,14.2000,14.2000,0.0000,7,
^VIX,2016-06-01,VIX,2016-06-15,11.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,14578,0.0500,14.2400,14.2400,15.2235,14.2400,0.8856,-0.0240,0.0216,-0.0054,0.0017,-0.0147,0,0.0000,12203,0.0500,14.2000,14.2000,0.0000,266,
^VIX,2016-06-01,VIX,2016-06-15,11.500,C,0.0000,0.0000,0.0000,0.0000,0,9617,3.6000,2343,3.8000,14.2400,14.2400,15.2235,14.2400,0.0200,1.0000,0.0000,-0.0001,0.0000,0.4328,3885,3.7000,6637,3.9000,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-15,11.500,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,14878,0.0500,14.2400,14.2400,15.2235,14.2400,0.7808,-0.0269,0.0270,-0.0052,0.0018,-0.0164,0,0.0000,12031,0.0500,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-15,12.000,C,0.0000,0.0000,0.0000,0.0000,0,12359,3.1000,5544,3.3000,14.2400,14.2400,15.2235,14.2400,0.0200,1.0000,0.0000,-0.0001,0.0000,0.4517,6708,3.2000,10283,3.4000,14.2000,14.2000,0.0000,87,
^VIX,2016-06-01,VIX,2016-06-15,12.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,14559,0.0500,14.2400,14.2400,15.2235,14.2400,0.6793,-0.0306,0.0345,-0.0050,0.0020,-0.0185,0,0.0000,12056,0.0500,14.2000,14.2000,0.0000,693,
^VIX,2016-06-01,VIX,2016-06-15,12.500,C,3.4000,3.4000,3.4000,3.4000,1,7566,2.6500,4029,2.8000,14.2400,14.2400,15.2235,14.2400,0.3299,0.9991,0.0032,-0.0002,0.0001,0.4699,8095,2.7000,9241,2.9000,14.2000,14.2000,3.4000,358,
^VIX,2016-06-01,VIX,2016-06-15,12.500,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,14207,0.0500,14.2400,14.2400,15.2235,14.2400,0.5807,-0.0354,0.0455,-0.0049,0.0023,-0.0212,0,0.0000,12247,0.0500,14.2000,14.2000,0.0000,8,
^VIX,2016-06-01,VIX,2016-06-15,13.000,C,3.0000,3.0000,2.2300,2.3000,44,4711,2.2000,928,2.3000,14.2400,14.2400,15.2235,14.2400,0.4842,0.9581,0.0626,-0.0048,0.0026,0.4643,2884,2.2500,4641,2.4000,14.2000,14.2000,2.5961,1568,
^VIX,2016-06-01,VIX,2016-06-15,13.000,P,0.0500,0.0500,0.0300,0.0500,5805,0,0.0000,443,0.0500,14.2400,14.2400,15.2235,14.2400,0.4835,-0.0417,0.0624,-0.0046,0.0026,-0.0248,0,0.0000,3460,0.0500,14.2000,14.2000,0.0394,14732,
^VIX,2016-06-01,VIX,2016-06-15,13.500,C,1.8200,1.9500,1.8200,1.9500,196,14521,1.7500,185,1.8500,14.2400,14.2400,15.2235,14.2400,0.5064,0.8985,0.1186,-0.0097,0.0052,0.4471,9480,1.8000,3036,1.9500,14.2000,14.2000,1.8549,1433,
^VIX,2016-06-01,VIX,2016-06-15,13.500,P,0.0700,0.1000,0.0700,0.1000,1102,8757,0.1000,18792,0.1500,14.2400,14.2400,15.2235,14.2400,0.5915,-0.1345,0.1240,-0.0138,0.0064,-0.0818,19677,0.0500,14515,0.1500,14.2000,14.2000,0.0974,13242,
^VIX,2016-06-01,VIX,2016-06-15,14.000,C,1.9600,2.1000,1.4500,1.5300,621,12940,1.4000,2611,1.5000,14.2400,14.2400,15.2235,14.2400,0.5895,0.7854,0.1676,-0.0186,0.0086,0.3955,6450,1.4500,160,1.5500,14.2000,14.2000,1.6957,2660,
^VIX,2016-06-01,VIX,2016-06-15,14.000,P,0.1500,0.2500,0.1000,0.2000,6739,26787,0.2000,630,0.2500,14.2400,14.2400,15.2235,14.2400,0.5893,-0.2145,0.1676,-0.0185,0.0086,-0.1314,4215,0.2000,2421,0.2500,14.2000,14.2000,0.2114,84667,
^VIX,2016-06-01,VIX,2016-06-15,14.500,C,1.6300,1.7500,1.1500,1.2000,490,13687,1.1000,4462,1.2000,14.2400,14.2400,15.2235,14.2400,0.6361,0.6762,0.1913,-0.0246,0.0106,0.3442,2759,1.1500,2396,1.2500,14.2000,14.2000,1.2832,2621,
^VIX,2016-06-01,VIX,2016-06-15,14.500,P,0.3100,0.4500,0.2500,0.4000,3721,17627,0.4000,388,0.4500,14.2400,14.2400,15.2235,14.2400,0.6360,-0.3238,0.1913,-0.0245,0.0106,-0.2016,15315,0.3500,3019,0.4500,14.2000,14.2000,0.3487,105154,
^VIX,2016-06-01,VIX,2016-06-15,15.000,C,1.2500,1.4000,0.9000,0.9500,4360,19170,0.8500,9252,0.9500,14.2400,14.2400,15.2235,14.2400,0.6694,0.5713,0.1986,-0.0283,0.0116,0.2935,7486,0.9000,10101,1.0000,14.2000,14.2000,1.0321,37945,
^VIX,2016-06-01,VIX,2016-06-15,15.000,P,0.5500,0.7000,0.4000,0.6700,18150,17449,0.6500,2,0.7000,14.2400,14.2400,15.2235,14.2400,0.6694,-0.4287,0.1986,-0.0282,0.0116,-0.2711,6,0.6500,1406,0.7000,14.2000,14.2000,0.5045,191690,
^VIX,2016-06-01,VIX,2016-06-15,16.000,C,0.9500,0.9500,0.5600,0.6000,5841,13324,0.5500,1703,0.6000,14.2400,14.2400,15.2235,14.2400,0.7543,0.3951,0.1728,-0.0313,0.0114,0.2048,12190,0.5500,10444,0.6500,14.2000,14.2000,0.7236,45528,
^VIX,2016-06-01,VIX,2016-06-15,16.000,P,1.1000,1.3500,0.9800,1.3500,6884,18450,1.3000,11145,1.4000,14.2400,14.2400,15.2235,14.2400,0.7544,-0.6049,0.1728,-0.0311,0.0114,-0.3975,6999,1.2500,11234,1.4000,14.2000,14.2000,1.1671,130497,
^VIX,2016-06-01,VIX,2016-06-15,17.000,C,0.6000,0.6500,0.4000,0.4000,8516,16686,0.3500,1015,0.4000,14.2400,14.2400,15.2235,14.2400,0.8259,0.2716,0.1359,-0.0295,0.0098,0.1415,13171,0.3500,13204,0.4500,14.2000,14.2000,0.5832,94162,
^VIX,2016-06-01,VIX,2016-06-15,17.000,P,1.7800,2.1500,1.6300,2.1500,5222,6,2.1500,1387,2.2000,14.2400,14.2400,15.2235,14.2400,0.8514,-0.7207,0.1337,-0.0307,0.0099,-0.4949,35,2.1000,9628,2.2000,14.2000,14.2000,1.7567,155374,
^VIX,2016-06-01,VIX,2016-06-15,18.000,C,0.4500,0.4500,0.2900,0.3000,12097,11779,0.2500,15412,0.3000,14.2400,14.2400,15.2235,14.2400,0.9189,0.1977,0.1024,-0.0275,0.0082,0.1029,8383,0.2500,1954,0.3000,14.2000,14.2000,0.3446,126323,
^VIX,2016-06-01,VIX,2016-06-15,18.000,P,2.5500,3.0000,2.5000,3.0000,2704,5781,3.0000,10056,3.1000,14.2400,14.2400,15.2235,14.2400,0.9193,-0.8022,0.1024,-0.0274,0.0082,-0.5745,6433,2.9000,5,3.0000,14.2000,14.2000,2.6187,105475,
^VIX,2016-06-01,VIX,2016-06-15,19.000,C,0.3500,0.3500,0.2000,0.2000,795,23651,0.1500,25642,0.2500,14.2400,14.2400,15.2235,14.2400,0.9885,0.1448,0.0780,-0.0242,0.0067,0.0755,17354,0.1500,16539,0.2500,14.2000,14.2000,0.2764,127744,
^VIX,2016-06-01,VIX,2016-06-15,19.000,P,3.4000,3.8900,3.3800,3.8900,1571,13458,3.9000,20183,4.1000,14.2400,14.2400,15.2235,14.2400,1.0255,-0.8447,0.0788,-0.0262,0.0070,-0.6346,10932,3.8000,9458,4.0000,14.2000,14.2000,3.6026,60582,
^VIX,2016-06-01,VIX,2016-06-15,20.000,C,0.2500,0.3000,0.1500,0.1600,7783,1,0.1500,26706,0.2000,14.2400,14.2400,15.2235,14.2400,1.0969,0.1199,0.0617,-0.0236,0.0059,0.0621,19571,0.1000,18044,0.2000,14.2000,14.2000,0.2415,186443,
^VIX,2016-06-01,VIX,2016-06-15,20.000,P,4.4000,5.0000,4.4000,5.0000,11,15986,4.8000,13264,5.0000,14.2400,14.2400,15.2235,14.2400,1.0067,-0.9030,0.0577,-0.0184,0.0051,-0.7019,3481,4.8000,11821,5.0000,14.2000,14.2000,4.4545,96223,
^VIX,2016-06-01,VIX,2016-06-15,21.000,C,0.2000,0.2000,0.1300,0.1300,3837,16141,0.1000,21625,0.1500,14.2400,14.2400,15.2235,14.2400,1.1336,0.0882,0.0478,-0.0195,0.0047,0.0458,12453,0.1000,10428,0.1500,14.2000,14.2000,0.1774,80627,
^VIX,2016-06-01,VIX,2016-06-15,21.000,P,0.0000,0.0000,0.0000,0.0000,0,12950,5.8000,15624,6.0000,14.2400,14.2400,15.2235,14.2400,1.1349,-0.9116,0.0478,-0.0194,0.0047,-0.7445,10349,5.7000,11662,6.0000,14.2000,14.2000,0.0000,22026,
^VIX,2016-06-01,VIX,2016-06-15,22.000,C,0.1500,0.1500,0.1000,0.1000,4095,114,0.1000,27724,0.1500,14.2400,14.2400,15.2235,14.2400,1.2518,0.0816,0.0408,-0.0203,0.0045,0.0421,111,0.1000,20657,0.1500,14.2000,14.2000,0.1109,259762,
^VIX,2016-06-01,VIX,2016-06-15,22.000,P,0.0000,0.0000,0.0000,0.0000,0,10888,6.8000,17009,7.0000,14.2400,14.2400,15.2235,14.2400,1.2533,-0.9181,0.0409,-0.0202,0.0045,-0.7858,10235,6.7000,3756,6.9000,14.2000,14.2000,0.0000,3152,
